"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E780","2020-02-19 16:00:00","160.000","346.000","1.400","18.400","0.660","1004.500","","0.000","-99.000","-99.000","-99.000","20.800","","8.300",""
"C0F9Q0","2020-02-19 16:00:00","149.000","333.000","5.000","18.600","0.730","1004.800","","0.000","-99.000","-99.000","-99.000","21.000","","10.000",""
"C0F9X0","2020-02-19 16:00:00","166.000","9.000","3.200","17.400","0.750","1003.500","","0.000","-99.000","-99.000","-99.000","19.400","","10.700",""
"C0F0D0","2020-02-19 16:00:00","3171.000","251.000","1.100","7.000","0.490","698.600","","0.000","-99.000","-99.000","-99.000","10.100","","-1.400",""
"C0S730","2020-02-19 16:00:00","110.000","48.000","1.900","19.100","0.640","1011.100","","1.000","-99.000","-99.000","-99.000","20.400","","14.100",""
"C0T790","2020-02-19 16:00:00","2830.000","0.000","0.000","8.800","0.620","728.400","","0.000","-99.000","-99.000","-99.000","15.000","","-1.100",""
"C0M830","2020-02-19 16:00:00","540.000","348.000","2.500","17.100","0.620","961.500","","0.000","-99.000","-99.000","-99.000","20.500","","10.000",""
"C0V750","2020-02-19 16:00:00","50.000","310.000","1.200","22.700","0.500","1017.700","","0.000","-99.000","-99.000","-99.000","22.800","","12.900",""
"C0K530","2020-02-19 16:00:00","12.000","22.000","4.800","17.600","0.740","1022.000","","0.000","-99.000","-99.000","-99.000","19.000","","10.900",""
"C0M780","2020-02-19 16:00:00","30.000","21.000","1.400","20.700","0.580","1019.700","","0.000","-99.000","-99.000","-99.000","21.700","","10.300",""
"C0V360","2020-02-19 16:00:00","94.000","331.000","2.100","22.600","0.480","1011.000","","0.000","-99.000","-99.000","-99.000","25.400","","9.900",""
"C0K510","2020-02-19 16:00:00","10.000","8.000","3.900","18.900","0.670","1021.200","","0.000","-99.000","-99.000","-99.000","19.900","","10.000",""
"C0D650","2020-02-19 16:00:00","97.000","9.000","2.100","17.200","0.720","1012.100","","0.000","-99.000","-99.000","-99.000","19.000","","11.900",""
"C0V630","2020-02-19 16:00:00","19.000","331.000","3.000","20.600","0.660","1022.800","","0.000","-99.000","-99.000","-99.000","21.200","","12.900",""
"C0U910","2020-02-19 16:00:00","17.000","269.000","1.400","18.600","0.670","1021.900","","0.000","-99.000","-99.000","-99.000","19.500","","12.900",""
"C0U600","2020-02-19 16:00:00","10.000","315.000","0.300","18.200","0.720","1022.400","","0.000","-99.000","-99.000","-99.000","19.500","","11.700",""
"C0A560","2020-02-19 16:00:00","405.000","174.000","0.700","15.200","0.770","976.600","","0.000","-99.000","-99.000","-99.000","18.000","","9.100",""
"C0D580","2020-02-19 16:00:00","120.000","166.000","0.300","18.900","0.690","1009.000","","0.000","-99.000","-99.000","-99.000","21.000","","6.900",""
"C0R640","2020-02-19 16:00:00","21.000","293.000","4.500","21.400","0.660","1020.900","","0.000","-99.000","-99.000","-99.000","21.600","","14.700",""
"C0E810","2020-02-19 16:00:00","53.000","349.000","5.000","17.400","0.760","1018.000","","0.000","-99.000","-99.000","-99.000","20.400","","6.900",""
"C0G830","2020-02-19 16:00:00","27.000","350.000","4.800","18.500","0.760","1018.300","","0.000","-99.000","-99.000","-99.000","19.900","","10.300",""
"C0A550","2020-02-19 16:00:00","422.000","0.000","0.000","15.700","0.830","974.700","","0.000","-99.000","-99.000","-99.000","18.600","","9.100",""
"C0G750","2020-02-19 16:00:00","31.000","304.000","3.200","18.400","0.690","1020.500","","0.000","-99.000","-99.000","-99.000","20.000","","10.400",""
"C0Z270","2020-02-19 16:00:00","343.000","0.000","0.000","16.000","0.720","984.700","","0.000","-99.000","-99.000","-99.000","17.900","","11.100",""
"C0UA30","2020-02-19 16:00:00","1397.000","0.000","0.000","8.000","1.000","866.800","","0.000","-99.000","-99.000","-99.000","11.100","","1.900",""
"C0I080","2020-02-19 16:00:00","536.000","302.000","0.300","18.000","0.560","963.700","","0.000","-99.000","-99.000","-99.000","22.200","","9.500",""
"C0UA00","2020-02-19 16:00:00","392.000","348.000","0.400","16.700","0.690","979.300","","0.000","-99.000","-99.000","-99.000","20.200","","7.700",""
"C0AD40","2020-02-19 16:00:00","32.000","111.000","0.700","20.500","0.530","1018.400","","0.000","-99.000","-99.000","-99.000","21.700","","12.600",""
"C0G900","2020-02-19 16:00:00","20.000","17.000","5.000","17.300","0.810","1019.900","","0.000","11.500","16.000","","18.600","","12.200",""
"C0S660","2020-02-19 16:00:00","794.000","58.000","1.400","14.800","0.720","934.400","","0.000","-99.000","-99.000","-99.000","17.200","","7.200",""
"C0M640","2020-02-19 16:00:00","155.000","8.000","1.900","21.200","0.490","1004.200","","0.000","-99.000","-99.000","-99.000","21.400","","11.100",""
"C0R660","2020-02-19 16:00:00","20.000","338.000","3.100","21.100","0.610","1021.100","","0.000","-99.000","-99.000","-99.000","22.000","","13.300",""
"C0UA10","2020-02-19 16:00:00","1711.000","0.000","0.000","6.400","1.000","836.900","","0.500","-99.000","-99.000","-99.000","9.600","","0.000",""
"C0V770","2020-02-19 16:00:00","26.000","295.000","1.600","22.700","0.460","1019.300","","0.000","-99.000","-99.000","-99.000","22.700","","12.500",""
"C0E730","2020-02-19 16:00:00","26.000","16.000","2.600","17.600","0.720","1018.900","","0.000","8.100","301.000","","19.800","","9.400",""
"C0V810","2020-02-19 16:00:00","32.000","305.000","4.700","20.600","0.580","1017.800","","0.000","-99.000","-99.000","-99.000","20.600","","13.400",""
"C0A9C0","2020-02-19 16:00:00","35.000","82.000","1.500","20.800","0.550","1019.300","","0.000","-99.000","-99.000","-99.000","21.600","","14.000",""
"C0X310","2020-02-19 16:00:00","9.000","350.000","6.900","19.000","0.720","1022.700","","0.000","-99.000","-99.000","-99.000","19.300","","11.700",""
"C0K280","2020-02-19 16:00:00","23.000","2.000","3.400","19.400","0.650","1022.800","","0.000","-99.000","-99.000","-99.000","22.000","","9.000",""
"C0M650","2020-02-19 16:00:00","20.000","1.000","3.400","19.200","0.650","1021.000","","0.000","-99.000","-99.000","-99.000","20.500","","10.400",""
"C0S910","2020-02-19 16:00:00","212.000","130.000","0.500","19.200","0.680","999.600","","0.000","6.700","88.000","","20.300","","17.100",""
"C0D570","2020-02-19 16:00:00","15.000","2.000","2.700","17.600","0.740","1022.100","","0.000","-99.000","-99.000","-99.000","21.000","","8.300",""
"C0M710","2020-02-19 16:00:00","15.000","337.000","4.400","18.500","0.700","1021.500","","0.000","-99.000","-99.000","-99.000","19.300","","11.000",""
"C0V490","2020-02-19 16:00:00","20.000","327.000","1.700","21.200","0.570","1020.500","","0.000","-99.000","-99.000","-99.000","21.700","","14.900",""
"C0E870","2020-02-19 16:00:00","34.000","14.000","3.400","17.400","0.710","1021.400","","0.000","-99.000","-99.000","-99.000","19.600","","8.400",""
"C0M800","2020-02-19 16:00:00","440.000","49.000","0.500","18.900","0.580","972.000","","0.000","-99.000","-99.000","-99.000","20.200","","10.500",""
"C0A570","2020-02-19 16:00:00","360.000","0.000","0.200","15.700","0.740","981.800","","0.000","-99.000","-99.000","-99.000","16.700","","9.600",""
"C0S790","2020-02-19 16:00:00","236.000","0.000","0.200","16.600","0.800","997.900","","0.000","-99.000","-99.000","-99.000","23.400","","12.400",""
"C0D590","2020-02-19 16:00:00","143.000","33.000","3.500","15.900","0.780","1007.800","","0.000","-99.000","-99.000","-99.000","19.700","","11.100",""
"C0U990","2020-02-19 16:00:00","31.000","342.000","1.300","18.200","0.650","1021.300","","0.000","-99.000","-99.000","-99.000","18.700","","12.100",""
"C0M700","2020-02-19 16:00:00","150.000","326.000","0.600","21.400","0.510","1005.800","","0.000","-99.000","-99.000","-99.000","22.100","","9.500",""
"C0A970","2020-02-19 16:00:00","96.000","200.000","3.500","17.300","0.810","1013.400","","0.000","-99.000","-99.000","-99.000","20.500","","13.500",""
"CM0110","2020-02-19 16:00:00","7.000","29.000","4.700","17.700","0.670","1022.900","","-99.000","-99.000","-99.000","-99.000","19.400","","11.800",""
"C0S940","2020-02-19 16:00:00","150.000","313.000","1.100","17.400","0.790","1006.300","","2.000","-99.000","-99.000","-99.000","19.900","","12.800",""
"C0X250","2020-02-19 16:00:00","33.000","10.000","2.900","20.500","0.590","1018.900","","0.000","-99.000","-99.000","-99.000","21.300","","11.100",""
"C0K520","2020-02-19 16:00:00","10.000","355.000","3.100","18.700","0.700","1021.200","","0.000","8.400","349.000","","19.900","","10.600",""
"C0Z200","2020-02-19 16:00:00","153.000","60.000","1.100","17.800","0.690","1006.800","","0.000","-99.000","-99.000","-99.000","19.700","","9.700",""
"C0V740","2020-02-19 16:00:00","60.000","312.000","2.000","22.800","0.450","1016.000","","0.000","-99.000","-99.000","-99.000","23.400","","11.800",""
"C0V790","2020-02-19 16:00:00","410.000","245.000","3.100","20.200","0.470","973.800","","0.000","-99.000","-99.000","-99.000","23.300","","12.400",""
"C0G860","2020-02-19 16:00:00","45.000","318.000","3.000","21.000","0.570","1016.500","","0.000","-99.000","-99.000","-99.000","22.200","","11.200",""
"C0F0A0","2020-02-19 16:00:00","3587.000","54.000","1.600","0.800","0.610","663.200","","1.000","-99.000","-99.000","-99.000","3.100","","-3.600",""
"C0Z250","2020-02-19 16:00:00","1124.000","0.000","0.000","10.100","0.990","897.000","","0.000","-99.000","-99.000","-99.000","14.400","","6.000",""
"C0K440","2020-02-19 16:00:00","35.000","329.000","4.200","18.800","0.710","1019.200","","0.000","-99.000","-99.000","-99.000","19.500","","10.100",""
"C0T900","2020-02-19 16:00:00","160.000","0.000","0.100","17.100","0.650","1004.000","","0.000","-99.000","-99.000","-99.000","20.600","","11.100",""
"C0F9V0","2020-02-19 16:00:00","525.000","289.000","3.000","19.000","0.570","962.800","","-99.000","-99.000","-99.000","-99.000","19.600","","9.700",""
"C0UA20","2020-02-19 16:00:00","2619.000","184.000","2.600","7.200","0.660","-99.000","","0.000","-99.000","-99.000","-99.000","11.800","","-0.800",""
"C0M850","2020-02-19 16:00:00","695.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C620","2020-02-19 16:00:00","19.000","359.000","2.800","19.800","0.670","1019.500","","0.000","-99.000","-99.000","-99.000","23.000","","12.600",""
"C0I360","2020-02-19 16:00:00","300.000","267.000","2.000","19.300","0.490","986.800","","0.000","-99.000","-99.000","-99.000","20.000","","11.200",""
"C0M810","2020-02-19 16:00:00","1354.000","315.000","0.300","10.300","0.900","871.800","","0.000","-99.000","-99.000","-99.000","14.500","","6.900",""
"C0AC80","2020-02-19 16:00:00","40.000","95.000","1.100","19.800","0.560","1017.500","","0.000","-99.000","-99.000","-99.000","20.900","","10.200",""
"CM0140","2020-02-19 16:00:00","26.000","42.000","0.800","19.600","0.580","1021.500","","2.000","-99.000","-99.000","-99.000","20.200","","14.400",""
"C0SA20","2020-02-19 16:00:00","857.000","24.000","0.900","11.700","0.970","926.400","","0.000","-99.000","-99.000","-99.000","14.900","","8.400",""
"C0K490","2020-02-19 16:00:00","91.000","355.000","0.600","21.400","0.480","1011.800","","0.000","-99.000","-99.000","-99.000","21.500","","10.000",""
"C0V820","2020-02-19 16:00:00","441.000","31.000","2.000","19.800","0.550","973.300","","0.000","-99.000","-99.000","-99.000","21.500","","9.800",""
"C0S810","2020-02-19 16:00:00","65.000","2.000","0.700","20.600","0.630","1019.000","","0.000","-99.000","-99.000","-99.000","22.800","","12.500",""
"C0R580","2020-02-19 16:00:00","10.000","319.000","3.400","22.000","0.600","1021.000","","0.000","-99.000","-99.000","-99.000","22.300","","13.600",""
"C0Z330","2020-02-19 16:00:00","488.000","125.000","1.300","15.400","0.710","969.000","","0.000","-99.000","-99.000","-99.000","19.100","","10.000",""
"C0E590","2020-02-19 16:00:00","40.000","7.000","2.300","17.800","0.700","1018.200","","0.000","-99.000","-99.000","-99.000","20.100","","7.300",""
"C0D540","2020-02-19 16:00:00","227.000","219.000","0.500","17.300","0.670","997.400","","0.000","-99.000","-99.000","-99.000","20.400","","7.300",""
"C0K420","2020-02-19 16:00:00","42.000","355.000","2.500","19.200","0.660","1017.900","","0.000","-99.000","-99.000","-99.000","20.400","","10.000",""
"C0Z180","2020-02-19 16:00:00","34.000","297.000","1.600","18.400","0.640","1020.200","","0.000","-99.000","-99.000","-99.000","19.900","","13.200",""
"C0AD10","2020-02-19 16:00:00","27.000","4.000","1.500","20.800","0.500","1019.400","","0.000","-99.000","-99.000","-99.000","21.100","","12.800",""
"C0M720","2020-02-19 16:00:00","225.000","320.000","1.600","20.000","0.530","996.200","","0.000","-99.000","-99.000","-99.000","20.200","","10.900",""
"C0G770","2020-02-19 17:00:00","15.000","14.000","2.200","18.400","0.720","1021.600","","0.000","-99.000","-99.000","-99.000","20.500","","12.100",""
"C0V670","2020-02-19 17:00:00","20.000","290.000","1.800","21.600","0.630","1020.200","","0.000","-99.000","-99.000","-99.000","22.200","","13.400",""
"C0A870","2020-02-19 17:00:00","685.000","114.000","3.200","13.900","0.830","942.600","","0.000","-99.000","-99.000","-99.000","17.700","","8.600",""
"C0R220","2020-02-19 17:00:00","23.000","265.000","2.000","21.700","0.540","1020.200","","0.000","-99.000","-99.000","-99.000","22.600","","13.700",""
"C0Z220","2020-02-19 17:00:00","589.000","154.000","0.500","13.400","0.850","957.900","","0.000","-99.000","-99.000","-99.000","17.000","","8.400",""
"C0D560","2020-02-19 17:00:00","147.000","318.000","1.900","16.900","0.730","1006.900","","0.000","-99.000","-99.000","-99.000","20.100","","10.200",""
"C0I380","2020-02-19 17:00:00","258.000","265.000","1.200","20.000","0.540","992.200","","0.000","-99.000","-99.000","-99.000","22.200","","9.900",""
"C0Z020","2020-02-19 17:00:00","211.000","6.000","2.700","17.600","0.700","998.800","","0.000","-99.000","-99.000","-99.000","19.500","","11.300",""
"C0Z190","2020-02-19 17:00:00","62.000","0.000","0.100","17.400","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","18.800","","12.800",""
"C0C710","2020-02-19 17:00:00","143.000","286.000","1.000","17.900","0.630","1007.000","","0.000","-99.000","-99.000","-99.000","19.800","","7.700",""
"C0C680","2020-02-19 17:00:00","228.000","124.000","1.100","18.500","0.590","994.700","","0.000","-99.000","-99.000","-99.000","19.900","","11.100",""
"C0X140","2020-02-19 17:00:00","17.000","15.000","0.800","20.500","0.650","1020.500","","0.000","-99.000","-99.000","-99.000","22.700","","11.300",""
"C0V710","2020-02-19 17:00:00","34.000","306.000","2.500","21.100","0.630","1018.400","","0.000","-99.000","-99.000","-99.000","21.700","","15.200",""
"C0G840","2020-02-19 17:00:00","32.000","12.000","1.500","18.700","0.720","1019.500","","0.000","-99.000","-99.000","-99.000","22.200","","9.200",""
"C0S890","2020-02-19 17:00:00","238.000","191.000","1.100","18.500","0.670","999.600","","0.000","-99.000","-99.000","-99.000","22.300","","10.000",""
"C0T820","2020-02-19 17:00:00","550.000","119.000","1.900","14.400","0.690","964.400","","0.000","-99.000","-99.000","-99.000","18.000","","7.900",""
"C0F9I0","2020-02-19 17:00:00","194.000","6.000","3.200","16.200","0.810","1000.400","","0.000","-99.000","-99.000","-99.000","19.200","","9.900",""
"C0C650","2020-02-19 17:00:00","208.000","328.000","0.600","16.800","0.670","998.900","","0.000","-99.000","-99.000","-99.000","19.000","","11.000",""
"C0R600","2020-02-19 17:00:00","766.000","255.000","1.000","15.900","0.780","935.000","","0.000","-99.000","-99.000","-99.000","18.300","","12.500",""
"C0Z320","2020-02-19 17:00:00","646.000","42.000","0.500","13.200","0.800","949.900","","0.000","-99.000","-99.000","-99.000","18.300","","7.900",""
"C0V210","2020-02-19 17:00:00","734.000","229.000","2.200","17.500","0.590","939.600","","0.000","-99.000","-99.000","-99.000","21.300","","10.700",""
"C0K240","2020-02-19 17:00:00","1132.000","312.000","1.300","11.600","0.990","899.000","","0.000","-99.000","-99.000","-99.000","17.100","","8.800",""
"C0M520","2020-02-19 17:00:00","15.000","12.000","3.400","18.900","0.640","1021.100","","0.000","-99.000","-99.000","-99.000","20.500","","9.700",""
"C0A530","2020-02-19 17:00:00","300.000","143.000","2.500","15.500","0.860","988.700","","0.000","-99.000","-99.000","-99.000","19.600","","8.200",""
"C0E820","2020-02-19 17:00:00","220.000","280.000","1.000","15.900","0.770","998.200","","0.000","-99.000","-99.000","-99.000","19.200","","6.500",""
"C0K450","2020-02-19 17:00:00","35.000","347.000","3.900","18.800","0.610","1018.400","","0.000","-99.000","-99.000","-99.000","20.600","","10.800",""
"C0G760","2020-02-19 17:00:00","53.000","331.000","1.800","19.200","0.740","1019.600","","0.000","-99.000","-99.000","-99.000","22.200","","9.400",""
"CM0120","2020-02-19 17:00:00","4.000","41.000","4.500","17.300","0.690","1022.900","","0.000","-99.000","-99.000","-99.000","18.700","","11.900",""
"C0Z290","2020-02-19 17:00:00","946.000","0.000","0.000","10.800","0.950","917.400","","0.000","-99.000","-99.000","-99.000","13.200","","7.700",""
"C0V680","2020-02-19 17:00:00","40.000","293.000","2.100","21.600","0.610","1017.700","","0.000","-99.000","-99.000","-99.000","22.300","","13.000",""
"C0F9U0","2020-02-19 17:00:00","74.000","60.000","1.500","19.100","0.660","1014.600","","0.000","-99.000","-99.000","-99.000","22.200","","11.800",""
"C0AI10","2020-02-19 17:00:00","76.000","136.000","0.700","18.600","0.600","1013.800","","0.000","-99.000","-99.000","-99.000","21.400","","11.400",""
"C0V530","2020-02-19 17:00:00","34.000","345.000","2.300","21.400","0.550","1018.400","","0.000","-99.000","-99.000","-99.000","22.900","","11.000",""
"C0R550","2020-02-19 17:00:00","38.000","332.000","0.700","22.400","0.520","1019.000","","0.000","-99.000","-99.000","-99.000","23.300","","12.700",""
"C0F9L0","2020-02-19 17:00:00","253.000","345.000","3.000","17.300","0.760","993.300","","0.000","-99.000","-99.000","-99.000","20.000","","9.900",""
"C0A950","2020-02-19 17:00:00","60.000","156.000","2.100","18.300","0.660","1016.800","","0.000","-99.000","-99.000","-99.000","19.100","","14.600",""
"C0R160","2020-02-19 17:00:00","45.000","303.000","2.500","21.900","0.560","1016.600","","0.000","-99.000","-99.000","-99.000","23.500","","12.600",""
"C0F9S0","2020-02-19 17:00:00","43.000","352.000","1.700","19.500","0.620","1018.600","","0.000","-99.000","-99.000","-99.000","22.400","","11.500",""
"C0M820","2020-02-19 17:00:00","980.000","231.000","0.300","13.900","0.700","912.900","","0.000","-99.000","-99.000","-99.000","16.500","","8.100",""
"C0G870","2020-02-19 17:00:00","12.000","23.000","2.300","17.300","0.720","1023.000","","0.000","-99.000","-99.000","-99.000","19.700","","10.500",""
"C0R530","2020-02-19 17:00:00","16.000","280.000","3.300","20.500","0.610","1020.700","","0.000","-99.000","-99.000","-99.000","21.100","","13.700",""
"C0O840","2020-02-19 17:00:00","134.000","322.000","1.100","19.900","0.580","1005.600","","0.000","-99.000","-99.000","-99.000","21.500","","10.100",""
"C0A890","2020-02-19 17:00:00","40.000","0.000","0.000","18.400","0.700","1018.400","","0.000","-99.000","-99.000","-99.000","19.600","","10.700",""
"C0A660","2020-02-19 17:00:00","97.000","167.000","0.800","17.600","0.650","1011.700","","0.000","-99.000","-99.000","-99.000","19.900","","11.900",""
"C0T9H0","2020-02-19 17:00:00","725.000","0.000","0.200","12.100","0.970","942.000","","0.000","-99.000","-99.000","-99.000","19.500","","8.800",""
"C0R270","2020-02-19 17:00:00","51.000","340.000","2.200","21.000","0.660","1015.600","","0.000","-99.000","-99.000","-99.000","24.000","","16.000",""
"C0O980","2020-02-19 17:00:00","18.000","345.000","1.900","20.800","0.600","1022.000","","0.000","-99.000","-99.000","-99.000","23.900","","10.900",""
"C0T9I0","2020-02-19 17:00:00","152.000","0.000","0.000","16.700","0.750","1007.900","","0.000","-99.000","-99.000","-99.000","20.100","","12.100",""
"C0V760","2020-02-19 17:00:00","30.000","310.000","2.600","22.200","0.590","1019.500","","0.000","-99.000","-99.000","-99.000","22.900","","13.000",""
"C0AG90","2020-02-19 17:00:00","25.000","150.000","1.000","20.000","0.570","1020.600","","0.000","-99.000","-99.000","-99.000","22.100","","13.600",""
"C0R570","2020-02-19 17:00:00","37.000","86.000","2.100","22.400","0.550","1016.900","","0.000","-99.000","-99.000","-99.000","24.100","","13.400",""
"C0O900","2020-02-19 17:00:00","9.000","5.000","3.700","20.900","0.680","1022.100","","0.000","-99.000","-99.000","-99.000","22.500","","11.300",""
"C0AD00","2020-02-19 17:00:00","86.000","100.000","1.500","19.100","0.680","1013.200","","0.000","-99.000","-99.000","-99.000","20.600","","13.500",""
"C0V700","2020-02-19 17:00:00","24.000","321.000","1.700","21.500","0.620","1019.100","","0.000","-99.000","-99.000","-99.000","22.400","","15.200",""
"C0AH00","2020-02-19 17:00:00","38.000","92.000","1.300","19.300","0.550","1018.400","","0.000","-99.000","-99.000","-99.000","20.900","","11.800",""
"C0X080","2020-02-19 17:00:00","2.000","356.000","2.700","19.500","0.670","1022.900","","0.000","-99.000","-99.000","-99.000","23.200","","9.900",""
"C0G910","2020-02-19 17:00:00","42.000","340.000","4.300","18.100","0.690","1019.300","","0.000","-99.000","-99.000","-99.000","20.600","","10.500",""
"C0I480","2020-02-19 17:00:00","2165.000","176.000","0.700","6.200","0.940","792.300","","0.000","-99.000","-99.000","-99.000","10.300","","-0.600",""
"C0A860","2020-02-19 17:00:00","362.000","0.000","0.000","16.300","0.990","981.100","","0.000","-99.000","-99.000","-99.000","18.800","","10.300",""
"C0U940","2020-02-19 17:00:00","25.000","0.000","0.200","17.700","0.660","1022.600","","0.000","-99.000","-99.000","-99.000","19.600","","11.800",""
"C0S970","2020-02-19 17:00:00","19.000","307.000","0.900","19.100","0.710","1021.700","","0.000","-99.000","-99.000","-99.000","20.700","","16.000",""
"C0V260","2020-02-19 17:00:00","126.000","284.000","2.100","21.800","0.530","1007.700","","0.000","-99.000","-99.000","-99.000","24.500","","10.800",""
"C0H990","2020-02-19 17:00:00","3076.000","30.000","0.300","1.200","0.940","707.200","","0.000","-99.000","-99.000","-99.000","6.700","","-2.400",""
"C0F9K0","2020-02-19 17:00:00","30.000","21.000","4.000","16.300","0.780","1019.000","","0.000","-99.000","-99.000","-99.000","18.900","","10.600",""
"C0AH90","2020-02-19 17:00:00","660.000","0.000","0.000","12.300","0.900","950.900","","0.000","-99.000","-99.000","-99.000","14.600","","7.000",""
"C0W150","2020-02-19 17:00:00","42.000","120.000","2.400","14.700","0.660","1020.200","","0.000","-99.000","-99.000","-99.000","16.800","","9.800",""
"C0F000","2020-02-19 17:00:00","273.000","1.000","2.300","15.600","0.970","989.700","","0.000","-99.000","-99.000","-99.000","18.800","","9.800",""
"C0A560","2020-02-19 17:00:00","405.000","260.000","0.500","14.700","0.810","977.100","","0.000","-99.000","-99.000","-99.000","18.000","","9.100",""
"C0X190","2020-02-19 17:00:00","10.000","349.000","0.300","19.400","0.690","1021.600","","0.000","-99.000","-99.000","-99.000","21.000","","12.300",""
"C0S950","2020-02-19 17:00:00","415.000","102.000","1.000","15.900","0.790","976.000","","0.000","-99.000","-99.000","-99.000","18.200","","11.000",""
"C0A880","2020-02-19 17:00:00","6.000","195.000","0.400","18.100","0.650","1021.900","","0.000","-99.000","-99.000","-99.000","20.800","","12.500",""
"C0I530","2020-02-19 17:00:00","3014.000","-99.000","-99.000","2.200","0.900","703.200","","0.000","-99.000","-99.000","-99.000","5.000","","-2.900",""
"C0M670","2020-02-19 17:00:00","43.000","334.000","2.600","19.500","0.660","1017.700","","0.000","-99.000","-99.000","-99.000","20.800","","10.600",""
"C0Z061","2020-02-19 17:00:00","174.000","23.000","0.400","17.900","0.680","1007.200","","0.000","-99.000","-99.000","-99.000","21.700","","11.300",""
"C0M730","2020-02-19 17:00:00","40.000","354.000","1.900","21.000","0.610","1017.700","","0.000","-99.000","-99.000","-99.000","23.700","","11.500",""
"C0U750","2020-02-19 17:00:00","398.000","184.000","3.400","14.700","0.730","977.300","","0.000","-99.000","-99.000","-99.000","16.200","","10.800",""
"C0A650","2020-02-19 17:00:00","287.000","0.000","0.200","15.800","0.770","990.300","","0.000","-99.000","-99.000","-99.000","18.600","","7.000",""
"C0K400","2020-02-19 17:00:00","65.000","336.000","2.000","19.200","0.700","1016.300","","0.000","-99.000","-99.000","-99.000","20.600","","10.400",""
"C0I370","2020-02-19 17:00:00","671.000","231.000","1.500","16.500","0.580","947.000","","0.000","-99.000","-99.000","-99.000","20.000","","7.700",""
"C0S750","2020-02-19 17:00:00","2280.000","0.000","0.100","5.000","1.000","777.100","","0.000","-99.000","-99.000","-99.000","6.700","","-0.500",""
"C0R650","2020-02-19 17:00:00","29.000","263.000","2.500","21.700","0.540","1020.300","","0.000","-99.000","-99.000","-99.000","23.400","","13.400",""
"C0E740","2020-02-19 17:00:00","27.000","50.000","0.800","17.000","0.780","1015.700","","0.000","-99.000","-99.000","-99.000","20.200","","7.400",""
"C0AI20","2020-02-19 17:00:00","25.000","110.000","4.100","18.100","0.650","1020.500","","0.000","-99.000","-99.000","-99.000","19.000","","13.500",""
"C0E550","2020-02-19 17:00:00","84.000","358.000","2.100","16.100","0.730","1015.000","","0.000","-99.000","-99.000","-99.000","19.500","","7.200",""
"C0X060","2020-02-19 17:00:00","19.000","2.000","3.200","19.800","0.630","1022.700","","0.000","-99.000","-99.000","-99.000","22.500","","9.500",""
"C0R510","2020-02-19 17:00:00","31.000","294.000","2.500","21.800","0.490","1019.400","","0.000","-99.000","-99.000","-99.000","23.700","","14.300",""
"C0AC60","2020-02-19 17:00:00","55.000","229.000","0.300","20.100","0.510","1016.800","","0.000","-99.000","-99.000","-99.000","22.300","","13.100",""
"C0UA70","2020-02-19 17:00:00","547.000","157.000","1.800","13.200","0.990","961.400","","0.000","-99.000","-99.000","-99.000","16.700","","9.400",""
"C0G740","2020-02-19 17:00:00","24.000","355.000","2.500","17.500","0.730","1020.900","","0.000","-99.000","-99.000","-99.000","18.800","","11.100",""
"C0F9N0","2020-02-19 17:00:00","75.000","360.000","1.400","20.200","0.620","1014.300","","0.000","-99.000","-99.000","-99.000","22.800","","11.600",""
"C0S710","2020-02-19 17:00:00","382.000","253.000","0.500","15.200","0.770","981.300","","0.000","-99.000","-99.000","-99.000","18.300","","9.400",""
"C0M680","2020-02-19 17:00:00","37.000","341.000","2.600","19.200","0.690","1020.600","","0.000","-99.000","-99.000","-99.000","21.200","","10.600",""
"C0X220","2020-02-19 17:00:00","26.000","21.000","3.200","18.600","0.650","1020.100","","0.000","-99.000","-99.000","-99.000","20.000","","10.600",""
"C0R560","2020-02-19 17:00:00","22.000","280.000","2.400","21.600","0.540","1020.600","","0.000","-99.000","-99.000","-99.000","22.400","","13.700",""
"C0F9P0","2020-02-19 17:00:00","26.000","25.000","2.400","16.800","0.800","1021.300","","0.000","-99.000","-99.000","-99.000","19.500","","10.900",""
"C0O970","2020-02-19 17:00:00","71.000","308.000","2.600","21.200","0.600","1015.000","","0.000","-99.000","-99.000","-99.000","24.000","","11.100",""
"C0F0B0","2020-02-19 17:00:00","311.000","273.000","3.100","17.100","0.740","986.900","","0.000","-99.000","-99.000","-99.000","19.500","","8.400",""
"C0R700","2020-02-19 17:00:00","19.000","55.000","2.700","19.800","0.570","1021.500","","0.000","-99.000","-99.000","-99.000","22.400","","17.300",""
"C0R620","2020-02-19 17:00:00","34.000","52.000","1.400","20.500","0.620","1020.000","","0.500","-99.000","-99.000","-99.000","22.500","","16.700",""
"C0C660","2020-02-19 17:00:00","176.000","350.000","2.800","16.600","0.740","1003.300","","0.000","-99.000","-99.000","-99.000","19.000","","12.100",""
"C0SA10","2020-02-19 17:00:00","411.000","5.000","1.000","15.200","0.810","977.300","","0.000","-99.000","-99.000","-99.000","22.800","","11.200",""
